date,code,broker,lot,val,avg,status,fd
09/19/2019,JPFA,YU,500.0,797500,1595.0,B,F
09/19/2019,JPFA,RX,920000.0,1407600000,1530.0,S,F
09/19/2019,JPFA,MS,350000.0,566300000,1618.0,S,F
09/19/2019,JPFA,BK,46510.0,74834590,1609.0,S,F
09/19/2019,JPFA,YU,31036.0,49967960,1610.0,S,F
09/19/2019,JPFA,AI,26500.0,42559000,1606.0,S,F
09/19/2019,JPFA,AK,7513.0,12058365,1605.0,S,F
09/19/2019,JPFA,YP,4000.0,6440000,1610.0,S,F
09/19/2019,JPFA,DX,3707.0,5979391,1613.0,S,F
09/19/2019,JPFA,ZP,2034.0,3256434,1601.0,S,F
09/19/2019,JPFA,CS,1090.0,1757080,1612.0,S,F
09/19/2019,JPFA,BK,45941.0,74194715,1615.0,B,D
09/19/2019,JPFA,CS,26415.0,42528150,1610.0,B,D
09/19/2019,JPFA,YB,21944.0,35417616,1614.0,B,D
09/19/2019,JPFA,YP,15209.0,24456072,1608.0,B,D
09/19/2019,JPFA,LS,12908.0,20743156,1607.0,B,D
09/19/2019,JPFA,GR,12798.0,20553588,1606.0,B,D
09/19/2019,JPFA,CD,9593.0,15367986,1602.0,B,D
09/19/2019,JPFA,PD,8477.0,13622539,1607.0,B,D
09/19/2019,JPFA,IF,7819.0,12627685,1615.0,B,D
09/19/2019,JPFA,CC,7766.0,12495494,1609.0,B,D
09/19/2019,JPFA,LS,19551.0,31457559,1609.0,S,D
09/19/2019,JPFA,YU,14836.0,23945304,1614.0,S,D
09/19/2019,JPFA,CS,13861.0,22385515,1615.0,S,D
09/19/2019,JPFA,YP,13536.0,21833568,1613.0,S,D
09/19/2019,JPFA,GR,12406.0,20010878,1613.0,S,D
09/19/2019,JPFA,ID,12300.0,19926000,1620.0,S,D
09/19/2019,JPFA,CD,12115.0,19614185,1619.0,S,D
09/19/2019,JPFA,NI,11772.0,18952920,1610.0,S,D
09/19/2019,JPFA,HD,8290.0,13222550,1595.0,S,D
09/19/2019,JPFA,KS,8106.0,13026342,1607.0,S,D
09/20/2019,JPFA,BK,1600000.0,2536000000,1585.0,B,A
09/20/2019,JPFA,MS,200000.0,319600000,1598.0,B,A
09/20/2019,JPFA,CS,155226.0,246033210,1585.0,B,A
09/20/2019,JPFA,YB,20396.0,32490828,1593.0,B,A
09/20/2019,JPFA,CD,16038.0,25564572,1594.0,B,A
09/20/2019,JPFA,YU,15631.0,24837659,1589.0,B,A
09/20/2019,JPFA,YP,13429.0,21311823,1587.0,B,A
09/20/2019,JPFA,KK,13236.0,21111420,1595.0,B,A
09/20/2019,JPFA,CC,13061.0,20714746,1586.0,B,A
09/20/2019,JPFA,PD,8069.0,12845848,1592.0,B,A
09/20/2019,JPFA,AK,906088.0,1436149480,1585.0,S,A
09/20/2019,JPFA,RX,285927.0,453194295,1585.0,S,A
09/20/2019,JPFA,MS,232278.0,370715688,1596.0,S,A
09/20/2019,JPFA,DX,194911.0,308933935,1585.0,S,A
09/20/2019,JPFA,BK,169256.0,268270760,1585.0,S,A
09/20/2019,JPFA,CG,84164.0,133399940,1585.0,S,A
09/20/2019,JPFA,YB,43573.0,69106778,1586.0,S,A
09/20/2019,JPFA,ZP,34849.0,55270514,1586.0,S,A
09/20/2019,JPFA,PD,18651.0,29505882,1582.0,S,A
09/20/2019,JPFA,CC,15338.0,24372082,1589.0,S,A
09/20/2019,JPFA,BK,1600000.0,2536000000,1585.0,B,F
09/20/2019,JPFA,MS,200000.0,319600000,1598.0,B,F
09/20/2019,JPFA,CS,155226.0,246033210,1585.0,B,F
09/20/2019,JPFA,CC,8000.0,12688000,1586.0,B,F
09/20/2019,JPFA,AK,3688.0,5915552,1604.0,B,F
09/20/2019,JPFA,YU,1000.0,1580000,1580.0,B,F
09/20/2019,JPFA,YP,350.0,553000,1580.0,B,F
09/20/2019,JPFA,PD,200.0,315000,1575.0,B,F
09/20/2019,JPFA,AK,882088.0,1398109480,1585.0,S,F
09/20/2019,JPFA,RX,285927.0,453194295,1585.0,S,F
09/20/2019,JPFA,MS,232278.0,370715688,1596.0,S,F
09/20/2019,JPFA,DX,194578.0,308406130,1585.0,S,F
09/20/2019,JPFA,BK,169256.0,268270760,1585.0,S,F
09/20/2019,JPFA,ZP,33246.0,52728156,1586.0,S,F
09/20/2019,JPFA,CG,27164.0,43027776,1584.0,S,F
09/20/2019,JPFA,AI,10661.0,16919007,1587.0,S,F
09/20/2019,JPFA,CC,9215.0,14624205,1587.0,S,F
09/20/2019,JPFA,CS,3185.0,5051410,1586.0,S,F
09/20/2019,JPFA,YB,20396.0,32490828,1593.0,B,D
09/20/2019,JPFA,CD,16038.0,25564572,1594.0,B,D
09/20/2019,JPFA,YU,14631.0,23263290,1590.0,B,D
09/20/2019,JPFA,KK,13236.0,21111420,1595.0,B,D
09/20/2019,JPFA,YP,13079.0,20756373,1587.0,B,D
09/20/2019,JPFA,PD,7869.0,12527448,1592.0,B,D
09/20/2019,JPFA,KS,7750.0,12252750,1581.0,B,D
09/20/2019,JPFA,LS,6948.0,11109852,1599.0,B,D
09/20/2019,JPFA,ZP,5922.0,9380448,1584.0,B,D
09/20/2019,JPFA,HP,5516.0,8786988,1593.0,B,D
09/20/2019,JPFA,CG,57000.0,90402000,1586.0,S,D
09/20/2019,JPFA,YB,43573.0,69106778,1586.0,S,D
09/20/2019,JPFA,AK,24000.0,38040000,1585.0,S,D
09/20/2019,JPFA,PD,18651.0,29505882,1582.0,S,D
09/20/2019,JPFA,GR,14699.0,23327313,1587.0,S,D
09/20/2019,JPFA,YP,12473.0,19807124,1588.0,S,D
09/20/2019,JPFA,PO,9000.0,14436000,1604.0,S,D
09/20/2019,JPFA,KK,7235.0,11453005,1583.0,S,D
09/20/2019,JPFA,LS,7060.0,11281880,1598.0,S,D
09/20/2019,JPFA,CC,6123.0,9741693,1591.0,S,D
09/23/2019,JPFA,YP,49481.0,75755411,1531.0,B,A
09/23/2019,JPFA,ID,27001.0,41473536,1536.0,B,A
09/23/2019,JPFA,CC,23749.0,36454715,1535.0,B,A
09/23/2019,JPFA,DH,22831.0,34908599,1529.0,B,A
09/23/2019,JPFA,PD,17703.0,27209511,1537.0,B,A
09/23/2019,JPFA,GR,13139.0,20115809,1531.0,B,A
09/23/2019,JPFA,YJ,11503.0,17645602,1534.0,B,A
09/23/2019,JPFA,EP,10866.0,16603248,1528.0,B,A
09/23/2019,JPFA,KK,9585.0,14703390,1534.0,B,A
09/23/2019,JPFA,NI,8594.0,13174602,1533.0,B,A
09/23/2019,JPFA,CG,52420.0,80255020,1531.0,S,A
09/23/2019,JPFA,OD,51293.0,78939927,1539.0,S,A
09/23/2019,JPFA,YP,42483.0,64744092,1524.0,S,A
09/23/2019,JPFA,DR,35408.0,54174240,1530.0,S,A
09/23/2019,JPFA,AK,21214.0,32860486,1549.0,S,A
09/23/2019,JPFA,CS,15266.0,23051660,1510.0,S,A
09/23/2019,JPFA,YB,13870.0,21318190,1537.0,S,A
09/23/2019,JPFA,BK,12726.0,19508958,1533.0,S,A
09/23/2019,JPFA,KZ,10008.0,15242184,1523.0,S,A
09/23/2019,JPFA,PD,7995.0,12296310,1538.0,S,A
09/23/2019,JPFA,RX,7376.0,11425424,1549.0,B,F
09/23/2019,JPFA,AK,5144.0,7926904,1541.0,B,F
09/23/2019,JPFA,GR,1000.0,1528000,1528.0,B,F
09/23/2019,JPFA,YU,1000.0,1540000,1540.0,B,F
09/23/2019,JPFA,PD,500.0,770000,1540.0,B,F
09/23/2019,JPFA,MS,273.0,421785,1545.0,B,F
09/23/2019,JPFA,DX,150.0,227250,1515.0,B,F
09/23/2019,JPFA,CC,70.0,106120,1516.0,B,F
09/23/2019,JPFA,YP,20.0,30300,1515.0,B,F
09/23/2019,JPFA,OD,4.0,6100,1525.0,B,F
09/23/2019,JPFA,OD,49580.0,76303620,1539.0,S,F
09/23/2019,JPFA,DR,34303.0,52483590,1530.0,S,F
09/23/2019,JPFA,AK,21214.0,32860486,1549.0,S,F
09/23/2019,JPFA,BK,12726.0,19508958,1533.0,S,F
09/23/2019,JPFA,AG,100.0,153500,1535.0,S,F
09/23/2019,JPFA,ZP,2.0,3120,1560.0,S,F
09/23/2019,JPFA,YP,49461.0,75724791,1531.0,B,D
09/23/2019,JPFA,ID,27001.0,41473536,1536.0,B,D
09/23/2019,JPFA,CC,23679.0,36347265,1535.0,B,D
09/23/2019,JPFA,DH,22831.0,34908599,1529.0,B,D
09/23/2019,JPFA,PD,17203.0,26441011,1537.0,B,D
09/23/2019,JPFA,GR,12139.0,18584809,1531.0,B,D
09/23/2019,JPFA,YJ,11503.0,17645602,1534.0,B,D
09/23/2019,JPFA,EP,10866.0,16603248,1528.0,B,D
09/23/2019,JPFA,KK,9585.0,14703390,1534.0,B,D
09/23/2019,JPFA,NI,8594.0,13174602,1533.0,B,D
09/23/2019,JPFA,CG,52420.0,80255020,1531.0,S,D
09/23/2019,JPFA,YP,42483.0,64744092,1524.0,S,D
09/23/2019,JPFA,CS,15266.0,23051660,1510.0,S,D
09/23/2019,JPFA,YB,13870.0,21318190,1537.0,S,D
09/23/2019,JPFA,KZ,10008.0,15242184,1523.0,S,D
09/23/2019,JPFA,PD,7995.0,12296310,1538.0,S,D
09/23/2019,JPFA,HP,6197.0,9592956,1548.0,S,D
09/23/2019,JPFA,KK,5792.0,9000768,1554.0,S,D
09/23/2019,JPFA,ZP,4558.0,7046668,1546.0,S,D
09/23/2019,JPFA,CC,3579.0,5457975,1525.0,S,D
09/24/2019,JPFA,YP,42118.0,62166168,1476.0,B,A
09/24/2019,JPFA,ID,31515.0,46295535,1469.0,B,A
09/24/2019,JPFA,BK,24825.0,36318975,1463.0,B,A
09/24/2019,JPFA,CC,19329.0,28452288,1472.0,B,A
09/24/2019,JPFA,NI,16929.0,24868701,1469.0,B,A
09/24/2019,JPFA,GR,13988.0,20604324,1473.0,B,A
09/24/2019,JPFA,PD,12692.0,18771468,1479.0,B,A
09/24/2019,JPFA,YJ,8024.0,11875520,1480.0,B,A
09/24/2019,JPFA,IF,7409.0,10854185,1465.0,B,A
09/24/2019,JPFA,KK,6613.0,9740949,1473.0,B,A
09/24/2019,JPFA,YU,98666.0,144940354,1469.0,S,A
09/24/2019,JPFA,OD,56712.0,83480064,1472.0,S,A
09/24/2019,JPFA,HP,21570.0,32182440,1492.0,S,A
09/24/2019,JPFA,YP,20762.0,30603188,1474.0,S,A
09/24/2019,JPFA,CC,12764.0,18775844,1471.0,S,A
09/24/2019,JPFA,KZ,7000.0,10262000,1466.0,S,A
09/24/2019,JPFA,PD,6956.0,10239232,1472.0,S,A
09/24/2019,JPFA,IF,5882.0,8658304,1472.0,S,A
09/24/2019,JPFA,DX,5793.0,8457780,1460.0,S,A
09/24/2019,JPFA,LG,5068.0,7434756,1467.0,S,A
09/24/2019,JPFA,CS,6174.0,9014040,1460.0,B,F
09/24/2019,JPFA,AK,4675.0,6867575,1469.0,B,F
09/24/2019,JPFA,GR,125.0,185000,1480.0,B,F
09/24/2019,JPFA,PD,100.0,146000,1460.0,B,F
09/24/2019,JPFA,YP,100.0,147000,1470.0,B,F
09/24/2019,JPFA,CC,40.0,58920,1473.0,B,F
09/24/2019,JPFA,OD,4.0,5860,1465.0,B,F
09/24/2019,JPFA,OD,54320.0,79959040,1472.0,S,F
09/24/2019,JPFA,DX,5730.0,8365800,1460.0,S,F
09/24/2019,JPFA,YU,5076.0,7426188,1463.0,S,F
09/24/2019,JPFA,AK,4793.0,7016952,1464.0,S,F
09/24/2019,JPFA,CS,1619.0,2376692,1468.0,S,F
09/24/2019,JPFA,AG,800.0,1212000,1515.0,S,F
09/24/2019,JPFA,ZP,47.0,68620,1460.0,S,F
09/24/2019,JPFA,YP,42018.0,62018568,1476.0,B,D
09/24/2019,JPFA,ID,31515.0,46295535,1469.0,B,D
09/24/2019,JPFA,BK,24825.0,36318975,1463.0,B,D
09/24/2019,JPFA,CC,19289.0,28393408,1472.0,B,D
09/24/2019,JPFA,NI,16929.0,24868701,1469.0,B,D
09/24/2019,JPFA,GR,13863.0,20420199,1473.0,B,D
09/24/2019,JPFA,PD,12592.0,18623568,1479.0,B,D
09/24/2019,JPFA,YJ,8024.0,11875520,1480.0,B,D
09/24/2019,JPFA,IF,7409.0,10854185,1465.0,B,D
09/24/2019,JPFA,KK,6613.0,9740949,1473.0,B,D
09/24/2019,JPFA,YU,93590.0,137483710,1469.0,S,D
09/24/2019,JPFA,HP,21570.0,32182440,1492.0,S,D
09/24/2019,JPFA,YP,20762.0,30603188,1474.0,S,D
09/24/2019,JPFA,CC,12764.0,18775844,1471.0,S,D
09/24/2019,JPFA,KZ,7000.0,10262000,1466.0,S,D
09/24/2019,JPFA,PD,6956.0,10239232,1472.0,S,D
09/24/2019,JPFA,IF,5882.0,8658304,1472.0,S,D
09/24/2019,JPFA,LG,5068.0,7434756,1467.0,S,D
09/24/2019,JPFA,KK,3573.0,5238018,1466.0,S,D
09/24/2019,JPFA,YB,2991.0,4402752,1472.0,S,D
09/25/2019,JPFA,YP,48026.0,69973882,1457.0,B,A
09/25/2019,JPFA,ZP,44254.0,64876364,1466.0,B,A
09/25/2019,JPFA,HP,23997.0,34771653,1449.0,B,A
09/25/2019,JPFA,CC,20513.0,29907954,1458.0,B,A
09/25/2019,JPFA,CS,20063.0,29332106,1462.0,B,A
09/25/2019,JPFA,BK,17452.0,25549728,1464.0,B,A
09/25/2019,JPFA,PD,16360.0,23852880,1458.0,B,A
09/25/2019,JPFA,LG,10394.0,15196028,1462.0,B,A
09/25/2019,JPFA,CP,7912.0,11543608,1459.0,B,A
09/25/2019,JPFA,AK,7385.0,10759945,1457.0,B,A
09/25/2019,JPFA,CG,88469.0,129253209,1461.0,S,A
09/25/2019,JPFA,YU,66907.0,97550406,1458.0,S,A
09/25/2019,JPFA,OD,46915.0,68402070,1458.0,S,A
09/25/2019,JPFA,YP,31051.0,44868695,1445.0,S,A
09/25/2019,JPFA,CC,13415.0,19572485,1459.0,S,A
09/25/2019,JPFA,PD,7386.0,10761402,1457.0,S,A
09/25/2019,JPFA,GR,5081.0,7428422,1462.0,S,A
09/25/2019,JPFA,IP,5000.0,7350000,1470.0,S,A
09/25/2019,JPFA,YJ,4474.0,6532040,1460.0,S,A
09/25/2019,JPFA,DR,3679.0,5308797,1443.0,S,A
09/25/2019,JPFA,CS,20063.0,29332106,1462.0,B,F
09/25/2019,JPFA,BK,17452.0,25549728,1464.0,B,F
09/25/2019,JPFA,AK,7385.0,10759945,1457.0,B,F
09/25/2019,JPFA,MS,1079.0,1582893,1467.0,B,F
09/25/2019,JPFA,YP,125.0,183375,1467.0,B,F
09/25/2019,JPFA,CC,20.0,29260,1463.0,B,F
09/25/2019,JPFA,ZP,0.0,0,1460.0,B,F
09/25/2019,JPFA,YU,64656.0,94203792,1457.0,S,F
09/25/2019,JPFA,OD,46019.0,67095702,1458.0,S,F
09/25/2019,JPFA,CS,1585.0,2317270,1462.0,S,F
09/25/2019,JPFA,AG,300.0,436500,1455.0,S,F
09/25/2019,JPFA,ZP,1.0,1460,1460.0,S,F
09/25/2019,JPFA,AK,1.0,1450,1450.0,S,F
09/25/2019,JPFA,YP,47901.0,69791757,1457.0,B,D
09/25/2019,JPFA,ZP,44254.0,64876364,1466.0,B,D
09/25/2019,JPFA,HP,23997.0,34771653,1449.0,B,D
09/25/2019,JPFA,CC,20493.0,29878794,1458.0,B,D
09/25/2019,JPFA,PD,16360.0,23852880,1458.0,B,D
09/25/2019,JPFA,LG,10394.0,15196028,1462.0,B,D
09/25/2019,JPFA,CP,7912.0,11543608,1459.0,B,D
09/25/2019,JPFA,GR,6993.0,10188801,1457.0,B,D
09/25/2019,JPFA,IF,6981.0,9989811,1431.0,B,D
09/25/2019,JPFA,NI,6147.0,8950032,1456.0,B,D
09/25/2019,JPFA,CG,88469.0,129253209,1461.0,S,D
09/25/2019,JPFA,YP,31051.0,44868695,1445.0,S,D
09/25/2019,JPFA,CC,13415.0,19572485,1459.0,S,D
09/25/2019,JPFA,PD,7386.0,10761402,1457.0,S,D
09/25/2019,JPFA,GR,5081.0,7428422,1462.0,S,D
09/25/2019,JPFA,IP,5000.0,7350000,1470.0,S,D
09/25/2019,JPFA,YJ,4474.0,6532040,1460.0,S,D
09/25/2019,JPFA,DR,3679.0,5308797,1443.0,S,D
09/25/2019,JPFA,LS,3549.0,5188638,1462.0,S,D
09/25/2019,JPFA,HP,2736.0,3967200,1450.0,S,D
09/26/2019,JPFA,YU,31453.0,47022235,1495.0,B,A
09/26/2019,JPFA,ZP,27677.0,41321761,1493.0,B,A
09/26/2019,JPFA,CC,20137.0,30104815,1495.0,B,A
09/26/2019,JPFA,YP,14191.0,21130399,1489.0,B,A
09/26/2019,JPFA,CS,12187.0,18195191,1493.0,B,A
09/26/2019,JPFA,AK,12085.0,18006650,1490.0,B,A
09/26/2019,JPFA,LG,9649.0,14415606,1494.0,B,A
09/26/2019,JPFA,PD,6792.0,10140456,1493.0,B,A
09/26/2019,JPFA,OD,6711.0,9965835,1485.0,B,A
09/26/2019,JPFA,RX,5866.0,8804866,1501.0,B,A
09/26/2019,JPFA,YU,30377.0,45200976,1488.0,S,A
09/26/2019,JPFA,YP,23414.0,35027344,1496.0,S,A
09/26/2019,JPFA,AK,18834.0,28119162,1493.0,S,A
09/26/2019,JPFA,CC,13649.0,20350659,1491.0,S,A
09/26/2019,JPFA,CP,13114.0,19526746,1489.0,S,A
09/26/2019,JPFA,PD,9900.0,14820300,1497.0,S,A
09/26/2019,JPFA,HP,8889.0,13342389,1501.0,S,A
09/26/2019,JPFA,NI,6398.0,9533020,1490.0,S,A
09/26/2019,JPFA,LG,6275.0,9387400,1496.0,S,A
09/26/2019,JPFA,GR,5629.0,8398468,1492.0,S,A
09/26/2019,JPFA,YU,29096.0,43469424,1494.0,B,F
09/26/2019,JPFA,CS,12162.0,18157866,1493.0,B,F
09/26/2019,JPFA,AK,12085.0,18006650,1490.0,B,F
09/26/2019,JPFA,RX,5866.0,8804866,1501.0,B,F
09/26/2019,JPFA,BK,5646.0,8429478,1493.0,B,F
09/26/2019,JPFA,YP,530.0,789700,1490.0,B,F
09/26/2019,JPFA,YU,29646.0,44113248,1488.0,S,F
09/26/2019,JPFA,AK,18834.0,28119162,1493.0,S,F
09/26/2019,JPFA,CS,2446.0,3664108,1498.0,S,F
09/26/2019,JPFA,YP,530.0,795000,1500.0,S,F
09/26/2019,JPFA,ZP,141.0,212205,1505.0,S,F
09/26/2019,JPFA,ZP,27677.0,41321761,1493.0,B,D
09/26/2019,JPFA,CC,20137.0,30104815,1495.0,B,D
09/26/2019,JPFA,YP,13661.0,20341229,1489.0,B,D
09/26/2019,JPFA,LG,9649.0,14415606,1494.0,B,D
09/26/2019,JPFA,PD,6792.0,10140456,1493.0,B,D
09/26/2019,JPFA,OD,6711.0,9965835,1485.0,B,D
09/26/2019,JPFA,DR,3354.0,5010876,1494.0,B,D
09/26/2019,JPFA,NI,3104.0,4615648,1487.0,B,D
09/26/2019,JPFA,MI,3000.0,4515000,1505.0,B,D
09/26/2019,JPFA,KS,2956.0,4401484,1489.0,B,D
09/26/2019,JPFA,YP,22884.0,34211580,1495.0,S,D
09/26/2019,JPFA,CC,13649.0,20350659,1491.0,S,D
09/26/2019,JPFA,CP,13114.0,19526746,1489.0,S,D
09/26/2019,JPFA,PD,9900.0,14820300,1497.0,S,D
09/26/2019,JPFA,HP,8889.0,13342389,1501.0,S,D
09/26/2019,JPFA,NI,6398.0,9533020,1490.0,S,D
09/26/2019,JPFA,LG,6275.0,9387400,1496.0,S,D
09/26/2019,JPFA,GR,5629.0,8398468,1492.0,S,D
09/26/2019,JPFA,KK,5460.0,8168160,1496.0,S,D
09/26/2019,JPFA,YJ,4250.0,6332500,1490.0,S,D
09/27/2019,JPFA,LG,29237.0,44177107,1511.0,B,A
09/27/2019,JPFA,KZ,18564.0,28013076,1509.0,B,A
09/27/2019,JPFA,YU,16619.0,25194404,1516.0,B,A
09/27/2019,JPFA,ZP,15348.0,23252220,1515.0,B,A
09/27/2019,JPFA,CS,11792.0,17805920,1510.0,B,A
09/27/2019,JPFA,AK,6184.0,9337840,1510.0,B,A
09/27/2019,JPFA,RX,5866.0,8863526,1511.0,B,A
09/27/2019,JPFA,OD,5155.0,7732500,1500.0,B,A
09/27/2019,JPFA,YP,4752.0,7166016,1508.0,B,A
09/27/2019,JPFA,PD,3554.0,5345216,1504.0,B,A
09/27/2019,JPFA,YP,25183.0,38026330,1510.0,S,A
09/27/2019,JPFA,PD,17475.0,26404725,1511.0,S,A
09/27/2019,JPFA,HP,17068.0,25653204,1503.0,S,A
09/27/2019,JPFA,CC,10398.0,15700980,1510.0,S,A
09/27/2019,JPFA,CS,8723.0,13215345,1515.0,S,A
09/27/2019,JPFA,YJ,7202.0,10875020,1510.0,S,A
09/27/2019,JPFA,DR,5739.0,8711802,1518.0,S,A
09/27/2019,JPFA,NI,4658.0,7024264,1508.0,S,A
09/27/2019,JPFA,YU,4477.0,6773701,1513.0,S,A
09/27/2019,JPFA,KK,4124.0,6243736,1514.0,S,A
09/27/2019,JPFA,CS,11792.0,17805920,1510.0,B,F
09/27/2019,JPFA,AK,6184.0,9337840,1510.0,B,F
09/27/2019,JPFA,RX,5866.0,8863526,1511.0,B,F
09/27/2019,JPFA,ZP,5031.0,7581717,1507.0,B,F
09/27/2019,JPFA,BK,1772.0,2693440,1520.0,B,F
09/27/2019,JPFA,YP,52.0,79040,1520.0,B,F
09/27/2019,JPFA,CS,8723.0,13215345,1515.0,S,F
09/27/2019,JPFA,YU,3295.0,4978745,1511.0,S,F
09/27/2019,JPFA,AK,3157.0,4735500,1500.0,S,F
09/27/2019,JPFA,GR,125.0,189375,1515.0,S,F
09/27/2019,JPFA,YP,100.0,151000,1510.0,S,F
09/27/2019,JPFA,LG,29237.0,44177107,1511.0,B,D
09/27/2019,JPFA,KZ,18564.0,28013076,1509.0,B,D
09/27/2019,JPFA,YU,16619.0,25194404,1516.0,B,D
09/27/2019,JPFA,ZP,10317.0,15681840,1520.0,B,D
09/27/2019,JPFA,OD,5155.0,7732500,1500.0,B,D
09/27/2019,JPFA,YP,4700.0,7087600,1508.0,B,D
09/27/2019,JPFA,PD,3554.0,5345216,1504.0,B,D
09/27/2019,JPFA,AI,3284.0,4962124,1511.0,B,D
09/27/2019,JPFA,CC,3227.0,4866316,1508.0,B,D
09/27/2019,JPFA,TP,3010.0,4524030,1503.0,B,D
09/27/2019,JPFA,YP,25083.0,37875330,1510.0,S,D
09/27/2019,JPFA,PD,17475.0,26404725,1511.0,S,D
09/27/2019,JPFA,HP,17068.0,25653204,1503.0,S,D
09/27/2019,JPFA,CC,10398.0,15700980,1510.0,S,D
09/27/2019,JPFA,YJ,7202.0,10875020,1510.0,S,D
09/27/2019,JPFA,DR,5739.0,8711802,1518.0,S,D
09/27/2019,JPFA,NI,4658.0,7024264,1508.0,S,D
09/27/2019,JPFA,KK,4124.0,6243736,1514.0,S,D
09/27/2019,JPFA,DH,3324.0,4999296,1504.0,S,D
09/27/2019,JPFA,KS,3113.0,4697517,1509.0,S,D
09/30/2019,JPFA,CS,117993.0,186428940,1580.0,B,A
09/30/2019,JPFA,OD,40502.0,62008562,1531.0,B,A
09/30/2019,JPFA,YU,27592.0,42381312,1536.0,B,A
09/30/2019,JPFA,AK,19461.0,29716947,1527.0,B,A
09/30/2019,JPFA,PD,4724.0,7171032,1518.0,B,A
09/30/2019,JPFA,YP,4356.0,6625476,1521.0,B,A
09/30/2019,JPFA,DH,4217.0,6477312,1536.0,B,A
09/30/2019,JPFA,GR,3512.0,5387408,1534.0,B,A
09/30/2019,JPFA,CC,3353.0,5116678,1526.0,B,A
09/30/2019,JPFA,LG,3098.0,4647000,1500.0,B,A
09/30/2019,JPFA,AK,46347.0,72996525,1575.0,S,A
09/30/2019,JPFA,YP,28891.0,44405467,1537.0,S,A
09/30/2019,JPFA,BK,23098.0,36494840,1580.0,S,A
09/30/2019,JPFA,ZP,12774.0,19671960,1540.0,S,A
09/30/2019,JPFA,CC,12212.0,18635512,1526.0,S,A
09/30/2019,JPFA,RX,11964.0,18891156,1579.0,S,A
09/30/2019,JPFA,GR,11407.0,17543966,1538.0,S,A
09/30/2019,JPFA,PD,10129.0,15669563,1547.0,S,A
09/30/2019,JPFA,KK,8601.0,13254141,1541.0,S,A
09/30/2019,JPFA,YJ,8260.0,12629540,1529.0,S,A
09/30/2019,JPFA,CS,117993.0,186428940,1580.0,B,F
09/30/2019,JPFA,BK,2918.0,4397426,1507.0,B,F
09/30/2019,JPFA,DX,1975.0,2990150,1514.0,B,F
09/30/2019,JPFA,YP,424.0,650416,1534.0,B,F
09/30/2019,JPFA,ZP,60.0,94800,1580.0,B,F
09/30/2019,JPFA,AK,46347.0,72996525,1575.0,S,F
09/30/2019,JPFA,BK,23098.0,36494840,1580.0,S,F
09/30/2019,JPFA,RX,11732.0,18536560,1580.0,S,F
09/30/2019,JPFA,ZP,1048.0,1599248,1526.0,S,F
09/30/2019,JPFA,AG,180.0,274500,1525.0,S,F
09/30/2019,JPFA,GR,175.0,274225,1567.0,S,F
09/30/2019,JPFA,OD,40502.0,62008562,1531.0,B,D
09/30/2019,JPFA,YU,27592.0,42381312,1536.0,B,D
09/30/2019,JPFA,AK,19461.0,29716947,1527.0,B,D
09/30/2019,JPFA,PD,4724.0,7171032,1518.0,B,D
09/30/2019,JPFA,DH,4217.0,6477312,1536.0,B,D
09/30/2019,JPFA,YP,3932.0,5972708,1519.0,B,D
09/30/2019,JPFA,GR,3512.0,5387408,1534.0,B,D
09/30/2019,JPFA,CC,3353.0,5116678,1526.0,B,D
09/30/2019,JPFA,LG,3098.0,4647000,1500.0,B,D
09/30/2019,JPFA,KS,2039.0,3133943,1537.0,B,D
09/30/2019,JPFA,YP,28891.0,44405467,1537.0,S,D
09/30/2019,JPFA,CC,12212.0,18635512,1526.0,S,D
09/30/2019,JPFA,ZP,11726.0,18081492,1542.0,S,D
09/30/2019,JPFA,GR,11232.0,17274816,1538.0,S,D
09/30/2019,JPFA,PD,10129.0,15669563,1547.0,S,D
09/30/2019,JPFA,KK,8601.0,13254141,1541.0,S,D
09/30/2019,JPFA,YJ,8260.0,12629540,1529.0,S,D
09/30/2019,JPFA,DX,7105.0,11190375,1575.0,S,D
09/30/2019,JPFA,AI,6609.0,10329867,1563.0,S,D
09/30/2019,JPFA,YU,5453.0,8539398,1566.0,S,D
10/01/2019,JPFA,CC,16410.0,25320630,1543.0,B,A
10/01/2019,JPFA,BK,16306.0,25160158,1543.0,B,A
10/01/2019,JPFA,AK,11339.0,17541433,1547.0,B,A
10/01/2019,JPFA,YP,10368.0,16060032,1549.0,B,A
10/01/2019,JPFA,YU,4418.0,6847900,1550.0,B,A
10/01/2019,JPFA,PD,4071.0,6310050,1550.0,B,A
10/01/2019,JPFA,ZP,3210.0,4975500,1550.0,B,A
10/01/2019,JPFA,EP,2014.0,3117672,1548.0,B,A
10/01/2019,JPFA,FZ,1600.0,2484800,1553.0,B,A
10/01/2019,JPFA,LS,1554.0,2408700,1550.0,B,A
10/01/2019,JPFA,NI,9750.0,15034500,1542.0,S,A
10/01/2019,JPFA,AK,8684.0,13425464,1546.0,S,A
10/01/2019,JPFA,YP,8185.0,12670380,1548.0,S,A
10/01/2019,JPFA,DH,6792.0,10493640,1545.0,S,A
10/01/2019,JPFA,OD,6486.0,10020870,1545.0,S,A
10/01/2019,JPFA,CC,6279.0,9713613,1547.0,S,A
10/01/2019,JPFA,PD,5440.0,8432000,1550.0,S,A
10/01/2019,JPFA,CS,3496.0,5401320,1545.0,S,A
10/01/2019,JPFA,LG,3360.0,5194560,1546.0,S,A
